iter	f_val	grad_norm	x0	x1
1585	0.00013936	0.01067275	0.98820470	0.97650100
1586	0.00013878	0.01065040	0.98822917	0.97654945
1587	0.00013820	0.01062810	0.98825358	0.97659780
1588	0.00013763	0.01060585	0.98827794	0.97664605
1589	0.00013706	0.01058365	0.98830225	0.97669420
1590	0.00013649	0.01056149	0.98832651	0.97674224
1591	0.00013593	0.01053938	0.98835072	0.97679019
1592	0.00013536	0.01051732	0.98837487	0.97683804
1593	0.00013480	0.01049531	0.98839898	0.97688579
1594	0.00013424	0.01047335	0.98842303	0.97693343
1595	0.00013369	0.01045143	0.98844703	0.97698098
1596	0.00013313	0.01042956	0.98847098	0.97702843
1597	0.00013258	0.01040773	0.98849489	0.97707578
1598	0.00013203	0.01038596	0.98851874	0.97712303
1599	0.00013149	0.01036423	0.98854254	0.97717018
1600	0.00013094	0.01034254	0.98856629	0.97721724
1601	0.00013040	0.01032091	0.98858999	0.97726419
1602	0.00012986	0.01029932	0.98861364	0.97731105
1603	0.00012932	0.01027777	0.98863724	0.97735781
1604	0.00012879	0.01025627	0.98866079	0.97740447
1605	0.00012825	0.01023482	0.98868429	0.97745103
1606	0.00012772	0.01021342	0.98870774	0.97749750
1607	0.00012719	0.01019206	0.98873114	0.97754387
1608	0.00012667	0.01017074	0.98875449	0.97759014
1609	0.00012614	0.01014948	0.98877780	0.97763632
1610	0.00012562	0.01012826	0.98880105	0.97768240
1611	0.00012510	0.01010708	0.98882426	0.97772838
1612	0.00012458	0.01008595	0.98884741	0.97777427
1613	0.00012407	0.01006486	0.98887052	0.97782007
1614	0.00012355	0.01004382	0.98889358	0.97786576
1615	0.00012304	0.01002283	0.98891659	0.97791136
1616	0.00012253	0.01000188	0.98893955	0.97795687
1617	0.00012203	0.00998097	0.98896246	0.97800228
1618	0.00012152	0.00996011	0.98898532	0.97804760
1619	0.00012102	0.00993930	0.98900814	0.97809282
1620	0.00012052	0.00991853	0.98903091	0.97813795
1621	0.00012002	0.00989780	0.98905363	0.97818298
1622	0.00011952	0.00987712	0.98907630	0.97822792
1623	0.00011903	0.00985648	0.98909892	0.97827277
1624	0.00011853	0.00983589	0.98912150	0.97831752
1625	0.00011804	0.00981534	0.98914403	0.97836218
1626	0.00011755	0.00979484	0.98916651	0.97840674
1627	0.00011707	0.00977438	0.98918894	0.97845122
1628	0.00011658	0.00975396	0.98921133	0.97849560
1629	0.00011610	0.00973359	0.98923367	0.97853988
1630	0.00011562	0.00971326	0.98925596	0.97858408
1631	0.00011514	0.00969297	0.98927820	0.97862818
1632	0.00011467	0.00967273	0.98930040	0.97867219
1633	0.00011419	0.00965253	0.98932255	0.97871611
1634	0.00011372	0.00963237	0.98934466	0.97875994
1635	0.00011325	0.00961226	0.98936672	0.97880368
1636	0.00011278	0.00959219	0.98938873	0.97884732
1637	0.00011232	0.00957217	0.98941070	0.97889088
1638	0.00011185	0.00955218	0.98943261	0.97893434
1639	0.00011139	0.00953224	0.98945449	0.97897771
1640	0.00011093	0.00951234	0.98947631	0.97902100
1641	0.00011047	0.00949249	0.98949810	0.97906419
1642	0.00011001	0.00947268	0.98951983	0.97910729
1643	0.00010956	0.00945291	0.98954152	0.97915030
1644	0.00010910	0.00943318	0.98956316	0.97919323
1645	0.00010865	0.00941349	0.98958476	0.97923606
1646	0.00010820	0.00939385	0.98960632	0.97927880
1647	0.00010776	0.00937425	0.98962782	0.97932146
1648	0.00010731	0.00935469	0.98964928	0.97936403
1649	0.00010687	0.00933517	0.98967070	0.97940650
1650	0.00010643	0.00931569	0.98969207	0.97944889
1651	0.00010599	0.00929626	0.98971340	0.97949119
1652	0.00010555	0.00927686	0.98973468	0.97953341
1653	0.00010511	0.00925751	0.98975592	0.97957553
1654	0.00010468	0.00923820	0.98977711	0.97961757
1655	0.00010424	0.00921893	0.98979826	0.97965952
1656	0.00010381	0.00919970	0.98981936	0.97970138
1657	0.00010338	0.00918052	0.98984042	0.97974316
1658	0.00010296	0.00916137	0.98986144	0.97978484
1659	0.00010253	0.00914227	0.98988241	0.97982645
1660	0.00010211	0.00912320	0.98990333	0.97986796
1661	0.00010169	0.00910418	0.98992422	0.97990939
1662	0.00010127	0.00908520	0.98994506	0.97995073
1663	0.00010085	0.00906626	0.98996585	0.97999199
1664	0.00010043	0.00904735	0.98998660	0.98003316
1665	0.00010002	0.00902849	0.99000731	0.98007424
1666	0.00009960	0.00900967	0.99002797	0.98011524
1667	0.00009919	0.00899089	0.99004859	0.98015615
1668	0.00009878	0.00897215	0.99006917	0.98019698
1669	0.00009837	0.00895345	0.99008970	0.98023773
1670	0.00009797	0.00893479	0.99011019	0.98027838
1671	0.00009756	0.00891617	0.99013064	0.98031896
1672	0.00009716	0.00889759	0.99015105	0.98035945
1673	0.00009676	0.00887905	0.99017141	0.98039985
1674	0.00009636	0.00886055	0.99019173	0.98044018
1675	0.00009596	0.00884208	0.99021200	0.98048041
1676	0.00009556	0.00882366	0.99023224	0.98052057
1677	0.00009517	0.00880528	0.99025243	0.98056064
1678	0.00009478	0.00878693	0.99027258	0.98060062
1679	0.00009438	0.00876863	0.99029268	0.98064053
1680	0.00009399	0.00875036	0.99031275	0.98068035
1681	0.00009361	0.00873213	0.99033277	0.98072009
1682	0.00009322	0.00871394	0.99035275	0.98075974
1683	0.00009284	0.00869579	0.99037269	0.98079931
1684	0.00009245	0.00867768	0.99039259	0.98083880
1685	0.00009207	0.00865961	0.99041244	0.98087821
1686	0.00009169	0.00864158	0.99043225	0.98091754
1687	0.00009131	0.00862358	0.99045202	0.98095678
1688	0.00009093	0.00860562	0.99047175	0.98099595
1689	0.00009056	0.00858771	0.99049144	0.98103503
1690	0.00009019	0.00856983	0.99051109	0.98107403
1691	0.00008981	0.00855198	0.99053069	0.98111295
1692	0.00008944	0.00853418	0.99055026	0.98115179
1693	0.00008907	0.00851641	0.99056978	0.98119054
1694	0.00008871	0.00849868	0.99058927	0.98122922
1695	0.00008834	0.00848099	0.99060871	0.98126782
1696	0.00008797	0.00846334	0.99062811	0.98130633
1697	0.00008761	0.00844572	0.99064747	0.98134477
1698	0.00008725	0.00842814	0.99066679	0.98138313
1699	0.00008689	0.00841060	0.99068607	0.98142140
1700	0.00008653	0.00839310	0.99070531	0.98145960
1701	0.00008617	0.00837563	0.99072450	0.98149772
1702	0.00008582	0.00835820	0.99074366	0.98153576
1703	0.00008546	0.00834081	0.99076278	0.98157372
1704	0.00008511	0.00832346	0.99078186	0.98161160
1705	0.00008476	0.00830614	0.99080090	0.98164940
1706	0.00008441	0.00828886	0.99081989	0.98168712
1707	0.00008406	0.00827161	0.99083885	0.98172477
1708	0.00008372	0.00825441	0.99085777	0.98176233
1709	0.00008337	0.00823723	0.99087665	0.98179982
1710	0.00008303	0.00822010	0.99089549	0.98183723
1711	0.00008268	0.00820300	0.99091429	0.98187457
1712	0.00008234	0.00818594	0.99093305	0.98191182
1713	0.00008200	0.00816891	0.99095177	0.98194900
1714	0.00008166	0.00815192	0.99097045	0.98198610
1715	0.00008133	0.00813497	0.99098909	0.98202313
1716	0.00008099	0.00811805	0.99100770	0.98206007
1717	0.00008066	0.00810117	0.99102626	0.98209694
1718	0.00008033	0.00808433	0.99104479	0.98213374
1719	0.00007999	0.00806752	0.99106327	0.98217046
1720	0.00007966	0.00805074	0.99108172	0.98220710
1721	0.00007934	0.00803400	0.99110013	0.98224366
1722	0.00007901	0.00801730	0.99111850	0.98228015
1723	0.00007868	0.00800063	0.99113683	0.98231656
1724	0.00007836	0.00798400	0.99115513	0.98235290
1725	0.00007804	0.00796741	0.99117338	0.98238917
1726	0.00007771	0.00795085	0.99119160	0.98242535
1727	0.00007739	0.00793432	0.99120978	0.98246146
1728	0.00007707	0.00791783	0.99122792	0.98249750
1729	0.00007676	0.00790137	0.99124602	0.98253346
1730	0.00007644	0.00788495	0.99126409	0.98256935
1731	0.00007612	0.00786856	0.99128212	0.98260516
1732	0.00007581	0.00785221	0.99130011	0.98264090
1733	0.00007550	0.00783590	0.99131806	0.98267657
1734	0.00007519	0.00781961	0.99133597	0.98271216
1735	0.00007488	0.00780337	0.99135385	0.98274768
1736	0.00007457	0.00778715	0.99137169	0.98278312
1737	0.00007426	0.00777097	0.99138949	0.98281849
1738	0.00007395	0.00775483	0.99140726	0.98285379
1739	0.00007365	0.00773872	0.99142498	0.98288901
1740	0.00007335	0.00772264	0.99144268	0.98292416
1741	0.00007304	0.00770660	0.99146033	0.98295924
1742	0.00007274	0.00769059	0.99147795	0.98299424
1743	0.00007244	0.00767462	0.99149553	0.98302917
1744	0.00007214	0.00765868	0.99151307	0.98306403
1745	0.00007185	0.00764277	0.99153058	0.98309882
1746	0.00007155	0.00762690	0.99154805	0.98313353
1747	0.00007126	0.00761106	0.99156548	0.98316817
1748	0.00007096	0.00759526	0.99158288	0.98320275
1749	0.00007067	0.00757948	0.99160024	0.98323724
1750	0.00007038	0.00756375	0.99161756	0.98327167
1751	0.00007009	0.00754804	0.99163485	0.98330603
1752	0.00006980	0.00753237	0.99165210	0.98334031
1753	0.00006951	0.00751673	0.99166932	0.98337453
1754	0.00006923	0.00750113	0.99168650	0.98340867
1755	0.00006894	0.00748555	0.99170364	0.98344274
1756	0.00006866	0.00747001	0.99172075	0.98347674
1757	0.00006837	0.00745451	0.99173782	0.98351068
1758	0.00006809	0.00743903	0.99175486	0.98354454
1759	0.00006781	0.00742359	0.99177186	0.98357833
1760	0.00006753	0.00740818	0.99178882	0.98361205
1761	0.00006725	0.00739281	0.99180575	0.98364570
1762	0.00006698	0.00737747	0.99182265	0.98367928
1763	0.00006670	0.00736215	0.99183951	0.98371279
1764	0.00006643	0.00734688	0.99185633	0.98374623
1765	0.00006615	0.00733163	0.99187312	0.98377960
1766	0.00006588	0.00731642	0.99188987	0.98381291
1767	0.00006561	0.00730124	0.99190659	0.98384614
1768	0.00006534	0.00728609	0.99192328	0.98387931
1769	0.00006507	0.00727097	0.99193993	0.98391240
1770	0.00006480	0.00725588	0.99195654	0.98394543
1771	0.00006453	0.00724083	0.99197312	0.98397839
1772	0.00006427	0.00722581	0.99198966	0.98401128
1773	0.00006400	0.00721082	0.99200617	0.98404411
1774	0.00006374	0.00719586	0.99202265	0.98407686
1775	0.00006348	0.00718093	0.99203909	0.98410955
1776	0.00006322	0.00716604	0.99205550	0.98414217
1777	0.00006296	0.00715118	0.99207187	0.98417472
1778	0.00006270	0.00713634	0.99208821	0.98420721
1779	0.00006244	0.00712154	0.99210451	0.98423962
1780	0.00006218	0.00710677	0.99212079	0.98427197
1781	0.00006193	0.00709204	0.99213702	0.98430426
1782	0.00006167	0.00707733	0.99215322	0.98433647
1783	0.00006142	0.00706265	0.99216939	0.98436862
1784	0.00006116	0.00704801	0.99218553	0.98440071
1785	0.00006091	0.00703340	0.99220163	0.98443272
1786	0.00006066	0.00701881	0.99221770	0.98446467
1787	0.00006041	0.00700426	0.99223373	0.98449656
1788	0.00006016	0.00698974	0.99224973	0.98452837
1789	0.00005992	0.00697525	0.99226570	0.98456013
1790	0.00005967	0.00696079	0.99228163	0.98459181
1791	0.00005942	0.00694636	0.99229754	0.98462343
1792	0.00005918	0.00693196	0.99231340	0.98465499
1793	0.00005894	0.00691759	0.99232924	0.98468648
1794	0.00005869	0.00690325	0.99234504	0.98471790
1795	0.00005845	0.00688894	0.99236081	0.98474926
1796	0.00005821	0.00687467	0.99237654	0.98478056
1797	0.00005797	0.00686042	0.99239225	0.98481179
1798	0.00005773	0.00684620	0.99240792	0.98484295
1799	0.00005750	0.00683201	0.99242355	0.98487406
1800	0.00005726	0.00681786	0.99243916	0.98490509
1801	0.00005702	0.00680373	0.99245473	0.98493606
1802	0.00005679	0.00678963	0.99247027	0.98496697
1803	0.00005655	0.00677556	0.99248578	0.98499782
1804	0.00005632	0.00676152	0.99250125	0.98502860
1805	0.00005609	0.00674751	0.99251670	0.98505931
1806	0.00005586	0.00673354	0.99253211	0.98508997
1807	0.00005563	0.00671959	0.99254749	0.98512056
1808	0.00005540	0.00670566	0.99256283	0.98515108
1809	0.00005517	0.00669177	0.99257815	0.98518155
1810	0.00005495	0.00667791	0.99259343	0.98521195
1811	0.00005472	0.00666408	0.99260868	0.98524228
1812	0.00005449	0.00665028	0.99262390	0.98527256
1813	0.00005427	0.00663650	0.99263909	0.98530277
1814	0.00005405	0.00662276	0.99265424	0.98533292
1815	0.00005383	0.00660904	0.99266937	0.98536301
1816	0.00005360	0.00659535	0.99268446	0.98539303
1817	0.00005338	0.00658169	0.99269952	0.98542299
1818	0.00005316	0.00656806	0.99271455	0.98545289
1819	0.00005294	0.00655446	0.99272955	0.98548273
1820	0.00005273	0.00654089	0.99274452	0.98551251
1821	0.00005251	0.00652735	0.99275945	0.98554223
1822	0.00005229	0.00651383	0.99277436	0.98557188
1823	0.00005208	0.00650035	0.99278923	0.98560147
1824	0.00005187	0.00648689	0.99280407	0.98563100
1825	0.00005165	0.00647346	0.99281888	0.98566048
1826	0.00005144	0.00646006	0.99283367	0.98568989
1827	0.00005123	0.00644668	0.99284842	0.98571923
1828	0.00005102	0.00643334	0.99286313	0.98574852
1829	0.00005081	0.00642002	0.99287782	0.98577775
1830	0.00005060	0.00640673	0.99289248	0.98580692
1831	0.00005039	0.00639347	0.99290711	0.98583602
1832	0.00005018	0.00638024	0.99292171	0.98586507
1833	0.00004998	0.00636703	0.99293627	0.98589406
1834	0.00004977	0.00635385	0.99295081	0.98592298
1835	0.00004957	0.00634070	0.99296532	0.98595185
1836	0.00004936	0.00632758	0.99297979	0.98598066
1837	0.00004916	0.00631449	0.99299424	0.98600940
1838	0.00004896	0.00630142	0.99300865	0.98603809
1839	0.00004876	0.00628838	0.99302304	0.98606672
1840	0.00004856	0.00627537	0.99303740	0.98609529
1841	0.00004836	0.00626238	0.99305172	0.98612380
1842	0.00004816	0.00624943	0.99306602	0.98615225
1843	0.00004796	0.00623650	0.99308028	0.98618065
1844	0.00004776	0.00622359	0.99309452	0.98620898
1845	0.00004757	0.00621072	0.99310873	0.98623726
1846	0.00004737	0.00619787	0.99312291	0.98626547
1847	0.00004718	0.00618505	0.99313705	0.98629363
1848	0.00004698	0.00617225	0.99315117	0.98632173
1849	0.00004679	0.00615949	0.99316526	0.98634978
1850	0.00004660	0.00614675	0.99317932	0.98637776
1851	0.00004641	0.00613403	0.99319335	0.98640569
1852	0.00004621	0.00612134	0.99320735	0.98643356
1853	0.00004602	0.00610868	0.99322133	0.98646137
1854	0.00004584	0.00609605	0.99323527	0.98648912
1855	0.00004565	0.00608344	0.99324918	0.98651682
1856	0.00004546	0.00607086	0.99326307	0.98654446
1857	0.00004527	0.00605831	0.99327693	0.98657204
1858	0.00004509	0.00604578	0.99329075	0.98659957
1859	0.00004490	0.00603328	0.99330455	0.98662704
1860	0.00004472	0.00602080	0.99331832	0.98665445
1861	0.00004453	0.00600835	0.99333207	0.98668180
1862	0.00004435	0.00599593	0.99334578	0.98670910
1863	0.00004417	0.00598353	0.99335946	0.98673634
1864	0.00004399	0.00597116	0.99337312	0.98676353
1865	0.00004381	0.00595882	0.99338675	0.98679066
1866	0.00004363	0.00594650	0.99340035	0.98681773
1867	0.00004345	0.00593420	0.99341392	0.98684475
1868	0.00004327	0.00592194	0.99342746	0.98687171
1869	0.00004309	0.00590970	0.99344098	0.98689862
1870	0.00004291	0.00589748	0.99345446	0.98692547
1871	0.00004274	0.00588529	0.99346792	0.98695227
1872	0.00004256	0.00587312	0.99348135	0.98697901
1873	0.00004239	0.00586099	0.99349475	0.98700569
1874	0.00004221	0.00584887	0.99350813	0.98703232
1875	0.00004204	0.00583678	0.99352148	0.98705890
1876	0.00004187	0.00582472	0.99353480	0.98708542
1877	0.00004169	0.00581268	0.99354809	0.98711188
1878	0.00004152	0.00580067	0.99356135	0.98713829
1879	0.00004135	0.00578868	0.99357459	0.98716465
1880	0.00004118	0.00577672	0.99358780	0.98719095
1881	0.00004101	0.00576479	0.99360098	0.98721720
1882	0.00004085	0.00575287	0.99361413	0.98724339
1883	0.00004068	0.00574099	0.99362726	0.98726953
1884	0.00004051	0.00572913	0.99364036	0.98729562
1885	0.00004034	0.00571729	0.99365343	0.98732165
1886	0.00004018	0.00570548	0.99366648	0.98734763
1887	0.00004001	0.00569369	0.99367949	0.98737355
1888	0.00003985	0.00568193	0.99369249	0.98739942
1889	0.00003969	0.00567019	0.99370545	0.98742524
1890	0.00003952	0.00565848	0.99371839	0.98745100
1891	0.00003936	0.00564679	0.99373130	0.98747671
1892	0.00003920	0.00563512	0.99374418	0.98750237
1893	0.00003904	0.00562348	0.99375704	0.98752797
1894	0.00003888	0.00561187	0.99376987	0.98755353
1895	0.00003872	0.00560028	0.99378267	0.98757902
1896	0.00003856	0.00558871	0.99379545	0.98760447
1897	0.00003840	0.00557717	0.99380820	0.98762987
1898	0.00003824	0.00556565	0.99382092	0.98765521
1899	0.00003809	0.00555416	0.99383362	0.98768050
1900	0.00003793	0.00554269	0.99384629	0.98770573
1901	0.00003777	0.00553124	0.99385894	0.98773092
1902	0.00003762	0.00551982	0.99387155	0.98775605
1903	0.00003746	0.00550842	0.99388415	0.98778113
1904	0.00003731	0.00549705	0.99389671	0.98780616
1905	0.00003716	0.00548570	0.99390925	0.98783114
1906	0.00003700	0.00547437	0.99392177	0.98785607
1907	0.00003685	0.00546307	0.99393426	0.98788094
1908	0.00003670	0.00545179	0.99394672	0.98790577
1909	0.00003655	0.00544054	0.99395915	0.98793054
1910	0.00003640	0.00542930	0.99397156	0.98795526
1911	0.00003625	0.00541810	0.99398395	0.98797993
1912	0.00003610	0.00540691	0.99399631	0.98800455
1913	0.00003595	0.00539575	0.99400864	0.98802912
1914	0.00003581	0.00538461	0.99402095	0.98805364
1915	0.00003566	0.00537350	0.99403323	0.98807810
1916	0.00003551	0.00536241	0.99404549	0.98810252
1917	0.00003537	0.00535134	0.99405772	0.98812689
1918	0.00003522	0.00534029	0.99406993	0.98815120
1919	0.00003508	0.00532927	0.99408211	0.98817547
1920	0.00003493	0.00531827	0.99409426	0.98819969
1921	0.00003479	0.00530730	0.99410639	0.98822385
1922	0.00003465	0.00529634	0.99411850	0.98824797
1923	0.00003451	0.00528541	0.99413058	0.98827204
1924	0.00003436	0.00527451	0.99414263	0.98829605
1925	0.00003422	0.00526362	0.99415466	0.98832002
1926	0.00003408	0.00525276	0.99416667	0.98834394
1927	0.00003394	0.00524192	0.99417865	0.98836781
1928	0.00003380	0.00523111	0.99419060	0.98839163
1929	0.00003366	0.00522031	0.99420253	0.98841540
1930	0.00003353	0.00520954	0.99421444	0.98843912
1931	0.00003339	0.00519879	0.99422632	0.98846279
1932	0.00003325	0.00518807	0.99423818	0.98848642
1933	0.00003312	0.00517737	0.99425001	0.98850999
1934	0.00003298	0.00516669	0.99426182	0.98853352
1935	0.00003284	0.00515603	0.99427360	0.98855700
1936	0.00003271	0.00514539	0.99428536	0.98858043
1937	0.00003258	0.00513478	0.99429709	0.98860381
1938	0.00003244	0.00512418	0.99430880	0.98862714
1939	0.00003231	0.00511362	0.99432049	0.98865043
1940	0.00003218	0.00510307	0.99433215	0.98867366
1941	0.00003204	0.00509254	0.99434379	0.98869685
1942	0.00003191	0.00508204	0.99435540	0.98871999
1943	0.00003178	0.00507156	0.99436699	0.98874309
1944	0.00003165	0.00506110	0.99437855	0.98876613
1945	0.00003152	0.00505066	0.99439009	0.98878913
1946	0.00003139	0.00504024	0.99440161	0.98881208
1947	0.00003126	0.00502985	0.99441310	0.98883499
1948	0.00003114	0.00501948	0.99442457	0.98885785
1949	0.00003101	0.00500913	0.99443602	0.98888066
1950	0.00003088	0.00499880	0.99444744	0.98890342
1951	0.00003075	0.00498849	0.99445884	0.98892613
1952	0.00003063	0.00497820	0.99447021	0.98894880
1953	0.00003050	0.00496794	0.99448156	0.98897143
1954	0.00003038	0.00495770	0.99449289	0.98899400
1955	0.00003025	0.00494748	0.99450420	0.98901653
1956	0.00003013	0.00493728	0.99451548	0.98903901
1957	0.00003000	0.00492710	0.99452673	0.98906145
1958	0.00002988	0.00491694	0.99453797	0.98908384
1959	0.00002976	0.00490680	0.99454918	0.98910619
1960	0.00002964	0.00489669	0.99456037	0.98912848
1961	0.00002952	0.00488659	0.99457153	0.98915074
1962	0.00002939	0.00487652	0.99458267	0.98917294
1963	0.00002927	0.00486647	0.99459379	0.98919510
1964	0.00002915	0.00485644	0.99460489	0.98921722
1965	0.00002903	0.00484643	0.99461596	0.98923929
1966	0.00002892	0.00483644	0.99462701	0.98926131
1967	0.00002880	0.00482647	0.99463803	0.98928329
1968	0.00002868	0.00481652	0.99464904	0.98930522
1969	0.00002856	0.00480660	0.99466002	0.98932711
1970	0.00002844	0.00479669	0.99467098	0.98934896
1971	0.00002833	0.00478680	0.99468191	0.98937075
1972	0.00002821	0.00477694	0.99469282	0.98939251
1973	0.00002810	0.00476710	0.99470371	0.98941422
1974	0.00002798	0.00475727	0.99471458	0.98943588
1975	0.00002787	0.00474747	0.99472543	0.98945750
1976	0.00002775	0.00473769	0.99473625	0.98947907
1977	0.00002764	0.00472793	0.99474705	0.98950060
1978	0.00002752	0.00471818	0.99475783	0.98952209
1979	0.00002741	0.00470846	0.99476858	0.98954353
1980	0.00002730	0.00469876	0.99477932	0.98956493
1981	0.00002719	0.00468908	0.99479003	0.98958628
1982	0.00002708	0.00467942	0.99480072	0.98960759
1983	0.00002697	0.00466978	0.99481138	0.98962886
1984	0.00002685	0.00466016	0.99482203	0.98965008
1985	0.00002674	0.00465056	0.99483265	0.98967126
1986	0.00002663	0.00464098	0.99484325	0.98969239
1987	0.00002653	0.00463142	0.99485383	0.98971348
1988	0.00002642	0.00462188	0.99486439	0.98973453
1989	0.00002631	0.00461236	0.99487492	0.98975554
1990	0.00002620	0.00460286	0.99488543	0.98977650
1991	0.00002609	0.00459338	0.99489593	0.98979742
1992	0.00002599	0.00458391	0.99490640	0.98981829
1993	0.00002588	0.00457447	0.99491684	0.98983912
1994	0.00002577	0.00456505	0.99492727	0.98985991
1995	0.00002567	0.00455565	0.99493768	0.98988066
1996	0.00002556	0.00454627	0.99494806	0.98990136
1997	0.00002546	0.00453690	0.99495842	0.98992202
1998	0.00002535	0.00452756	0.99496876	0.98994264
1999	0.00002525	0.00451824	0.99497908	0.98996322
2000	0.00002515	0.00450893	0.99498938	0.98998375
2001	0.00002504	0.00449965	0.99499966	0.99000424
2002	0.00002494	0.00449038	0.99500991	0.99002469
2003	0.00002484	0.00448114	0.99502014	0.99004510
2004	0.00002474	0.00447191	0.99503036	0.99006547
2005	0.00002464	0.00446270	0.99504055	0.99008579
2006	0.00002453	0.00445351	0.99505072	0.99010607
2007	0.00002443	0.00444434	0.99506087	0.99012631
2008	0.00002433	0.00443519	0.99507100	0.99014651
2009	0.00002423	0.00442606	0.99508111	0.99016667
2010	0.00002414	0.00441695	0.99509119	0.99018678
2011	0.00002404	0.00440786	0.99510126	0.99020686
2012	0.00002394	0.00439878	0.99511130	0.99022689
2013	0.00002384	0.00438973	0.99512133	0.99024688
2014	0.00002374	0.00438069	0.99513133	0.99026683
2015	0.00002364	0.00437167	0.99514132	0.99028674
2016	0.00002355	0.00436267	0.99515128	0.99030661
2017	0.00002345	0.00435369	0.99516122	0.99032643
2018	0.00002336	0.00434473	0.99517114	0.99034622
2019	0.00002326	0.00433579	0.99518104	0.99036597
2020	0.00002316	0.00432686	0.99519092	0.99038567
2021	0.00002307	0.00431796	0.99520078	0.99040534
2022	0.00002298	0.00430907	0.99521062	0.99042496
2023	0.00002288	0.00430020	0.99522044	0.99044455
2024	0.00002279	0.00429135	0.99523024	0.99046409
2025	0.00002269	0.00428252	0.99524002	0.99048359
2026	0.00002260	0.00427371	0.99524978	0.99050306
2027	0.00002251	0.00426491	0.99525952	0.99052248
2028	0.00002242	0.00425614	0.99526923	0.99054186
2029	0.00002232	0.00424738	0.99527893	0.99056121
2030	0.00002223	0.00423864	0.99528861	0.99058051
2031	0.00002214	0.00422991	0.99529827	0.99059977
2032	0.00002205	0.00422121	0.99530791	0.99061900
2033	0.00002196	0.00421253	0.99531752	0.99063818
2034	0.00002187	0.00420386	0.99532712	0.99065733
2035	0.00002178	0.00419521	0.99533670	0.99067644
2036	0.00002169	0.00418658	0.99534626	0.99069550
2037	0.00002160	0.00417796	0.99535580	0.99071453
2038	0.00002151	0.00416937	0.99536532	0.99073352
2039	0.00002143	0.00416079	0.99537482	0.99075247
2040	0.00002134	0.00415223	0.99538430	0.99077138
2041	0.00002125	0.00414369	0.99539376	0.99079025
2042	0.00002116	0.00413516	0.99540320	0.99080908
2043	0.00002108	0.00412666	0.99541262	0.99082788
2044	0.00002099	0.00411817	0.99542202	0.99084663
2045	0.00002091	0.00410970	0.99543141	0.99086535
2046	0.00002082	0.00410124	0.99544077	0.99088403
2047	0.00002073	0.00409281	0.99545011	0.99090267
2048	0.00002065	0.00408439	0.99545944	0.99092127
2049	0.00002057	0.00407599	0.99546874	0.99093983
2050	0.00002048	0.00406760	0.99547803	0.99095836
2051	0.00002040	0.00405924	0.99548729	0.99097685
2052	0.00002031	0.00405089	0.99549654	0.99099530
2053	0.00002023	0.00404256	0.99550577	0.99101371
2054	0.00002015	0.00403424	0.99551498	0.99103208
2055	0.00002007	0.00402595	0.99552417	0.99105042
2056	0.00001998	0.00401767	0.99553334	0.99106871
2057	0.00001990	0.00400940	0.99554250	0.99108698
2058	0.00001982	0.00400116	0.99555163	0.99110520
2059	0.00001974	0.00399293	0.99556074	0.99112338
2060	0.00001966	0.00398472	0.99556984	0.99114153
2061	0.00001958	0.00397653	0.99557892	0.99115964
2062	0.00001950	0.00396835	0.99558798	0.99117772
2063	0.00001942	0.00396019	0.99559702	0.99119575
2064	0.00001934	0.00395205	0.99560604	0.99121375
2065	0.00001926	0.00394392	0.99561504	0.99123172
2066	0.00001918	0.00393581	0.99562402	0.99124964
2067	0.00001910	0.00392772	0.99563299	0.99126753
2068	0.00001902	0.00391964	0.99564194	0.99128538
2069	0.00001895	0.00391159	0.99565087	0.99130320
2070	0.00001887	0.00390354	0.99565978	0.99132098
2071	0.00001879	0.00389552	0.99566867	0.99133872
2072	0.00001871	0.00388751	0.99567754	0.99135642
2073	0.00001864	0.00387952	0.99568640	0.99137409
2074	0.00001856	0.00387154	0.99569523	0.99139173
2075	0.00001848	0.00386358	0.99570405	0.99140932
2076	0.00001841	0.00385564	0.99571285	0.99142688
2077	0.00001833	0.00384772	0.99572163	0.99144441
2078	0.00001826	0.00383981	0.99573040	0.99146190
2079	0.00001818	0.00383191	0.99573914	0.99147935
2080	0.00001811	0.00382404	0.99574787	0.99149677
2081	0.00001804	0.00381618	0.99575658	0.99151415
2082	0.00001796	0.00380833	0.99576527	0.99153149
2083	0.00001789	0.00380051	0.99577395	0.99154880
2084	0.00001782	0.00379270	0.99578260	0.99156608
2085	0.00001774	0.00378490	0.99579124	0.99158332
2086	0.00001767	0.00377712	0.99579986	0.99160052
2087	0.00001760	0.00376936	0.99580847	0.99161769
2088	0.00001753	0.00376161	0.99581705	0.99163482
2089	0.00001745	0.00375388	0.99582562	0.99165192
2090	0.00001738	0.00374617	0.99583417	0.99166898
2091	0.00001731	0.00373847	0.99584270	0.99168601
2092	0.00001724	0.00373079	0.99585121	0.99170300
2093	0.00001717	0.00372312	0.99585971	0.99171996
2094	0.00001710	0.00371547	0.99586819	0.99173688
2095	0.00001703	0.00370784	0.99587665	0.99175377
2096	0.00001696	0.00370022	0.99588510	0.99177062
2097	0.00001689	0.00369261	0.99589352	0.99178744
2098	0.00001682	0.00368503	0.99590193	0.99180422
2099	0.00001675	0.00367746	0.99591033	0.99182097
2100	0.00001668	0.00366990	0.99591870	0.99183769
2101	0.00001662	0.00366236	0.99592706	0.99185437
